VSRR_Provisional_Drug_Overdose_Death_Counts
State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
NH,NH,2017,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,62,100,0.0663955514980496,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",63,64,100,0.0662910175671197,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,62,100,0.0661157024793388,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",66,67,100,0.0575705238917674,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",67,68,100,0.0492610837438424,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",64,65,100,0.0406669377795852,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",62,63,100,0.0325229693471014,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",65,66,100,0.0244359371181885,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,61,100,0.0324859904166328,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,61,100,0.0162760416666667,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",60,60,100,0.0161877782274383,Underreported due to incomplete data.
NH,NH,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,62,100,0.0322762849995965,Underreported due to incomplete data.
NH,NH,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",61,63,100,0.129933409127822,Underreported due to incomplete data.
NH,NH,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",55,57,100,0.194300518134715,Underreported due to incomplete data.
NH,NH,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",51,53,100,0.201401756223314,Underreported due to incomplete data.
NH,NH,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48,50,100,0.209762000806777,Underreported due to incomplete data.
NH,NH,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44,46,100,0.209694330187918,Underreported due to incomplete data.
NH,NH,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43,45,100,0.242934650578994,Underreported due to incomplete data.
NH,NH,2015,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",258,261,100,0.0440839358137895,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",267,272,100,0.104411380840512,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",273,279,100,0.103941100043309,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",294,300,100,0.102730930571013,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",305,311,100,0.102651839178785,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",322,328,100,0.103057368601855,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",330,337,100,0.102084219481072,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",339,346,100,0.110600646588395,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",368,376,100,0.118895966029724,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",366,375,100,0.12709710218607,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",362,371,100,0.127811860940695,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2015,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",340,349,100,0.136472193790515,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",338,344,100,0.0946888181113885,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",353,356,100,0.0346320346320346,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",365,368,100,0.0345811359903173,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",367,370,100,0.0346170488965816,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",376,379,100,0.0347101700798334,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",367,371,100,0.0433613736883184,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",384,388,100,0.0518941359626362,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",388,392,100,0.0517375183237044,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",387,391,100,0.0515818431911967,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",390,395,100,0.0597575550623186,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",393,398,100,0.0596353722951099,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",407,413,100,0.0671760853136284,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",408,414,100,0.0669008195350393,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",398,404,100,0.0667556742323097,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",388,393,100,0.0663955514980496,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",399,405,100,0.0662910175671197,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",399,405,100,0.0661157024793388,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",409,414,100,0.0575705238917674,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",413,418,100,0.0492610837438424,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",420,424,100,0.0406669377795852,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",421,425,100,0.0325229693471014,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",426,429,100,0.0244359371181885,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",420,424,100,0.0324859904166328,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2017,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",427,429,100,0.0162760416666667,Numbers may differ from published reports using final data. See Technical Notes.
NH,NH,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",427,427,100,0.0161877782274383,Underreported due to incomplete data.
NH,NH,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",427,430,100,0.0322762849995965,Underreported due to incomplete data.
NH,NH,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",428,439,100,0.129933409127822,Underreported due to incomplete data.
NH,NH,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",405,419,100,0.194300518134715,Underreported due to incomplete data.
NH,NH,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",402,417,100,0.201401756223314,Underreported due to incomplete data.
NH,NH,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",386,402,100,0.209762000806777,Underreported due to incomplete data.
NH,NH,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",392,408,100,0.209694330187918,Underreported due to incomplete data.
NH,NH,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",386,405,100,0.242934650578994,Underreported due to incomplete data.
NH,NH,2015,January,Number of Deaths,"11,342",,100,0.0440839358137895,Numbers may differ from published reports using final data. See Technical Notes.
