Group Name,Group PAC ID, State,Measure Title,Measure Performance Rate,Year
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,How well clinicians communicate.,93.0,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Patients' rating of clinicians.,92.0,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Health promotion and education.,,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Courteous and helpful office staff.,84.0,2015
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Clinicians working together for your care.,75.0,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,"Getting timely care, appointments, and information.",73.0,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,Between visit communication.,63.0,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,Attention to patient medication cost.,,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,How well clinicians communicate.,,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,Patients' rating of clinicians.,81.0,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,Health promotion and education.,,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,Courteous and helpful office staff.,91.0,2015
CAROLINA RHEUMATOLOGY AND INTERNAL MEDICINE PA,6608921242,NC,Clinicians working together for your care.,72.0,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,"Getting timely care, appointments, and information.",,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,Between visit communication.,,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,Attention to patient medication cost.,6.0,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,How well clinicians communicate.,,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,Patients' rating of clinicians.,,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,Health promotion and education.,,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,Courteous and helpful office staff.,,2015
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,6709780265,AK,Clinicians working together for your care.,,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,"Getting timely care, appointments, and information.",82.0,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,Between visit communication.,,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,Attention to patient medication cost.,,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,How well clinicians communicate.,91.0,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,Patients' rating of clinicians.,92.0,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,Health promotion and education.,,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,Courteous and helpful office staff.,95.0,2015
"HEMATOLOGY-ONCOLOGY ASSOCIATES OF CNY, PC",6709787823,NY,Clinicians working together for your care.,81.0,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,"Getting timely care, appointments, and information.",51.0,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Between visit communication.,54.0,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Attention to patient medication cost.,30.0,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,How well clinicians communicate.,,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Patients' rating of clinicians.,,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Health promotion and education.,53.0,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Courteous and helpful office staff.,80.0,2015
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Clinicians working together for your care.,69.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,"Getting timely care, appointments, and information.",65.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,Between visit communication.,63.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,Attention to patient medication cost.,22.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,How well clinicians communicate.,85.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,Patients' rating of clinicians.,81.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,Health promotion and education.,59.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,Courteous and helpful office staff.,87.0,2015
AURORA MEDICAL GROUP INC,6709794258,WI,Clinicians working together for your care.,79.0,2015
STANFORD HEALTH CARE,6709797491,CA,"Getting timely care, appointments, and information.",60.0,2015
STANFORD HEALTH CARE,6709797491,CA,Between visit communication.,51.0,2015
STANFORD HEALTH CARE,6709797491,CA,Attention to patient medication cost.,25.0,2015
STANFORD HEALTH CARE,6709797491,CA,How well clinicians communicate.,86.0,2015
STANFORD HEALTH CARE,6709797491,CA,Patients' rating of clinicians.,81.0,2015
STANFORD HEALTH CARE,6709797491,CA,Health promotion and education.,61.0,2015
STANFORD HEALTH CARE,6709797491,CA,Courteous and helpful office staff.,86.0,2015
STANFORD HEALTH CARE,6709797491,CA,Clinicians working together for your care.,74.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,"Getting timely care, appointments, and information.",59.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Between visit communication.,44.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Attention to patient medication cost.,32.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,How well clinicians communicate.,87.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Patients' rating of clinicians.,84.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Health promotion and education.,64.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Courteous and helpful office staff.,79.0,2015
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Clinicians working together for your care.,73.0,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,"Getting timely care, appointments, and information.",51.0,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,Between visit communication.,,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,Attention to patient medication cost.,,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,How well clinicians communicate.,,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,Patients' rating of clinicians.,,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,Health promotion and education.,53.0,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,Courteous and helpful office staff.,76.0,2015
"ROTHMAN INSTITUTE OF NEW JERSEY, P.A.",6709864846,NJ,Clinicians working together for your care.,,2015
SANFORD HEALTH NETWORK,6800707100,MN,"Getting timely care, appointments, and information.",48.0,2015
SANFORD HEALTH NETWORK,6800707100,MN,Between visit communication.,,2015
SANFORD HEALTH NETWORK,6800707100,MN,Attention to patient medication cost.,,2015
SANFORD HEALTH NETWORK,6800707100,MN,How well clinicians communicate.,,2015
SANFORD HEALTH NETWORK,6800707100,MN,Patients' rating of clinicians.,79.0,2015
SANFORD HEALTH NETWORK,6800707100,MN,Health promotion and education.,61.0,2015
SANFORD HEALTH NETWORK,6800707100,MN,Courteous and helpful office staff.,,2015
SANFORD HEALTH NETWORK,6800707100,MN,Clinicians working together for your care.,76.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,"Getting timely care, appointments, and information.",56.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,Between visit communication.,60.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,Attention to patient medication cost.,29.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,How well clinicians communicate.,83.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,Patients' rating of clinicians.,78.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,Health promotion and education.,64.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,Courteous and helpful office staff.,75.0,2015
BOULDER COMMUNITY HEALTH,6800707233,CO,Clinicians working together for your care.,75.0,2015
PALMETTO HEALTH,6800708330,SC,"Getting timely care, appointments, and information.",68.0,2015
PALMETTO HEALTH,6800708330,SC,Between visit communication.,56.0,2015
PALMETTO HEALTH,6800708330,SC,Attention to patient medication cost.,26.0,2015
PALMETTO HEALTH,6800708330,SC,How well clinicians communicate.,84.0,2015
PALMETTO HEALTH,6800708330,SC,Patients' rating of clinicians.,83.0,2015
PALMETTO HEALTH,6800708330,SC,Health promotion and education.,59.0,2015
PALMETTO HEALTH,6800708330,SC,Courteous and helpful office staff.,87.0,2015
PALMETTO HEALTH,6800708330,SC,Clinicians working together for your care.,78.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,"Getting timely care, appointments, and information.",44.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Between visit communication.,50.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Attention to patient medication cost.,25.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,How well clinicians communicate.,82.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Patients' rating of clinicians.,78.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Health promotion and education.,61.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Courteous and helpful office staff.,77.0,2015
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Clinicians working together for your care.,73.0,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,"Getting timely care, appointments, and information.",47.0,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Between visit communication.,66.0,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Attention to patient medication cost.,26.0,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,How well clinicians communicate.,,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Patients' rating of clinicians.,,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Health promotion and education.,57.0,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Courteous and helpful office staff.,,2015
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Clinicians working together for your care.,68.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,"Getting timely care, appointments, and information.",62.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Between visit communication.,58.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Attention to patient medication cost.,24.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,How well clinicians communicate.,84.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Patients' rating of clinicians.,86.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Health promotion and education.,59.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Courteous and helpful office staff.,82.0,2015
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Clinicians working together for your care.,74.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,"Getting timely care, appointments, and information.",34.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,Between visit communication.,55.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,Attention to patient medication cost.,20.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,How well clinicians communicate.,69.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,Patients' rating of clinicians.,63.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,Health promotion and education.,51.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,Courteous and helpful office staff.,71.0,2015
KINGMAN HOSPITAL INC,6901791367,AZ,Clinicians working together for your care.,66.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,"Getting timely care, appointments, and information.",60.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,Between visit communication.,62.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,Attention to patient medication cost.,35.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,How well clinicians communicate.,85.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,Patients' rating of clinicians.,82.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,Health promotion and education.,61.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,Courteous and helpful office staff.,81.0,2015
NORTHEAST GEORGIA PHYSICIANS GROUP INC,6901898386,GA,Clinicians working together for your care.,78.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,"Getting timely care, appointments, and information.",62.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,Between visit communication.,66.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,Attention to patient medication cost.,31.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,How well clinicians communicate.,84.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,Patients' rating of clinicians.,80.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,Health promotion and education.,61.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,Courteous and helpful office staff.,86.0,2015
OVERLAKE MEDICAL CLINICS LLC,7012808827,WA,Clinicians working together for your care.,76.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,"Getting timely care, appointments, and information.",59.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,Between visit communication.,59.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,Attention to patient medication cost.,33.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,How well clinicians communicate.,83.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,Patients' rating of clinicians.,81.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,Health promotion and education.,54.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,Courteous and helpful office staff.,76.0,2015
"COMMUNITY MEDICAL ASSOCIATES, INC.",7012811284,KY,Clinicians working together for your care.,77.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,"Getting timely care, appointments, and information.",58.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,Between visit communication.,49.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,Attention to patient medication cost.,15.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,How well clinicians communicate.,81.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,Patients' rating of clinicians.,80.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,Health promotion and education.,57.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,Courteous and helpful office staff.,80.0,2015
"BUFFALO MEDICAL GROUP, PC",7012820301,NY,Clinicians working together for your care.,70.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,"Getting timely care, appointments, and information.",59.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,Between visit communication.,68.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,Attention to patient medication cost.,22.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,How well clinicians communicate.,81.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,Patients' rating of clinicians.,81.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,Health promotion and education.,59.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,Courteous and helpful office staff.,85.0,2015
DEAN HEALTH SYSTEMS INC,7012827983,WI,Clinicians working together for your care.,78.0,2015
MPPG INC,7012829351,GA,"Getting timely care, appointments, and information.",59.0,2015
MPPG INC,7012829351,GA,Between visit communication.,65.0,2015
MPPG INC,7012829351,GA,Attention to patient medication cost.,25.0,2015
MPPG INC,7012829351,GA,How well clinicians communicate.,85.0,2015
MPPG INC,7012829351,GA,Patients' rating of clinicians.,81.0,2015
MPPG INC,7012829351,GA,Health promotion and education.,58.0,2015
MPPG INC,7012829351,GA,Courteous and helpful office staff.,75.0,2015
MPPG INC,7012829351,GA,Clinicians working together for your care.,79.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,"Getting timely care, appointments, and information.",57.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,Between visit communication.,61.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,Attention to patient medication cost.,27.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,How well clinicians communicate.,85.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,Patients' rating of clinicians.,84.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,Health promotion and education.,65.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,Courteous and helpful office staff.,87.0,2015
MAYO CLINIC - ARIZONA,7012829930,AZ,Clinicians working together for your care.,82.0,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,"Getting timely care, appointments, and information.",,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,Between visit communication.,35.0,2015
TRINITY HEALTH,7911816020,ND,Between visit communication.,58.0,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,Attention to patient medication cost.,,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,How well clinicians communicate.,,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,Patients' rating of clinicians.,,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,Health promotion and education.,,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,Courteous and helpful office staff.,,2015
"ANESTHESIA SERVICES ASSOCIATES, PLLC.",7113820622,TN,Clinicians working together for your care.,,2015
FAIRVIEW CLINICS,7113830142,MN,"Getting timely care, appointments, and information.",57.0,2015
FAIRVIEW CLINICS,7113830142,MN,Between visit communication.,66.0,2015
FAIRVIEW CLINICS,7113830142,MN,Attention to patient medication cost.,21.0,2015
FAIRVIEW CLINICS,7113830142,MN,How well clinicians communicate.,76.0,2015
FAIRVIEW CLINICS,7113830142,MN,Patients' rating of clinicians.,74.0,2015
FAIRVIEW CLINICS,7113830142,MN,Health promotion and education.,63.0,2015
FAIRVIEW CLINICS,7113830142,MN,Courteous and helpful office staff.,76.0,2015
FAIRVIEW CLINICS,7113830142,MN,Clinicians working together for your care.,74.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,"Getting timely care, appointments, and information.",66.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,Between visit communication.,58.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,Attention to patient medication cost.,23.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,How well clinicians communicate.,86.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,Patients' rating of clinicians.,86.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,Health promotion and education.,60.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,Courteous and helpful office staff.,85.0,2015
ST. LUKE'S HOSPITAL OF DULUTH,7113834839,MN,Clinicians working together for your care.,77.0,2015
VANDERBILT UNIVERSITY,7113837329,KY,"Getting timely care, appointments, and information.",60.0,2015
VANDERBILT UNIVERSITY,7113837329,KY,Between visit communication.,52.0,2015
VANDERBILT UNIVERSITY,7113837329,KY,Attention to patient medication cost.,32.0,2015
VANDERBILT UNIVERSITY,7113837329,KY,How well clinicians communicate.,83.0,2015
VANDERBILT UNIVERSITY,7113837329,KY,Patients' rating of clinicians.,81.0,2015
