Group Name,Group PAC ID,State,Measure Title,Measure Performance Rate,Year
OHIOHEALTH CORPORATION,6305758426,OH,Courteous and helpful office staff.,86.0,2016
OHIOHEALTH CORPORATION,6305758426,OH,Clinicians working together for your care.,79.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,"Getting timely care, appointments, and information.",63.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Between visit communication.,66.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Attention to patient medicine cost.,30.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,How well clinicians communicate.,84.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Patients' rating of clinicians.,81.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Health promotion and education.,60.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Courteous and helpful office staff.,84.0,2016
UNIVERSITY MEDICAL ASSOCIATES,6305758574,SC,Clinicians working together for your care.,78.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,"Getting timely care, appointments, and information.",66.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,Between visit communication.,62.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,Attention to patient medicine cost.,15.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,How well clinicians communicate.,82.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,Patients' rating of clinicians.,82.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,Health promotion and education.,56.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,Courteous and helpful office staff.,84.0,2016
STRAUB CLINIC and HOSPITAL,6305759754,HI,Clinicians working together for your care.,77.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,"Getting timely care, appointments, and information.",63.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,Between visit communication.,44.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,Attention to patient medicine cost.,29.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,How well clinicians communicate.,85.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,Patients' rating of clinicians.,83.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,Health promotion and education.,58.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,Courteous and helpful office staff.,85.0,2016
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,Clinicians working together for your care.,74.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,"Getting timely care, appointments, and information.",61.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,Between visit communication.,59.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,Attention to patient medicine cost.,28.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,How well clinicians communicate.,86.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,Patients' rating of clinicians.,84.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,Health promotion and education.,74.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,Courteous and helpful office staff.,90.0,2016
EASTERN MAINE HEALTHCARE SYSTEMS INLAND HOSPITAL,6305817503,ME,Clinicians working together for your care.,77.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,"Getting timely care, appointments, and information.",,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,Between visit communication.,53.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,Attention to patient medicine cost.,24.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,How well clinicians communicate.,73.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,Patients' rating of clinicians.,64.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,Health promotion and education.,59.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,Courteous and helpful office staff.,66.0,2016
BANNER PRIMARY CARE PHYSICIANS ARIZONA LLC,6406020155,AZ,Clinicians working together for your care.,68.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,"Getting timely care, appointments, and information.",51.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,Between visit communication.,74.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,Attention to patient medicine cost.,21.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,How well clinicians communicate.,82.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,Patients' rating of clinicians.,76.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,Health promotion and education.,61.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,Courteous and helpful office staff.,86.0,2016
THE EVERETT CLINIC PLLC,6406752153,WA,Clinicians working together for your care.,81.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,"Getting timely care, appointments, and information.",58.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Between visit communication.,74.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Attention to patient medicine cost.,30.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,How well clinicians communicate.,82.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Patients' rating of clinicians.,81.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Health promotion and education.,65.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Courteous and helpful office staff.,85.0,2016
"ASPIRUS WAUSAU HOSPITAL, INC",6406757442,WI,Clinicians working together for your care.,76.0,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,"Getting timely care, appointments, and information.",,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,Between visit communication.,,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,Attention to patient medicine cost.,23.0,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,How well clinicians communicate.,,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,Patients' rating of clinicians.,,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,Health promotion and education.,55.0,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,Courteous and helpful office staff.,,2016
ADVENTIST HEALTH SYSTEMS SUNBELT INC.,6406849256,FL,Clinicians working together for your care.,,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,"Getting timely care, appointments, and information.",,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,Between visit communication.,57.0,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,Attention to patient medicine cost.,23.0,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,How well clinicians communicate.,,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,Patients' rating of clinicians.,,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,Health promotion and education.,56.0,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,Courteous and helpful office staff.,,2016
UNIVERSITY FACULTY ASSOCIATES INC,6507181708,CA,Clinicians working together for your care.,,2016
MAYO CLINIC,6507778255,MN,"Getting timely care, appointments, and information.",42.0,2016
MAYO CLINIC,6507778255,MN,Between visit communication.,65.0,2016
MAYO CLINIC,6507778255,MN,Attention to patient medicine cost.,27.0,2016
MAYO CLINIC,6507778255,MN,How well clinicians communicate.,85.0,2016
MAYO CLINIC,6507778255,MN,Patients' rating of clinicians.,83.0,2016
MAYO CLINIC,6507778255,MN,Health promotion and education.,66.0,2016
MAYO CLINIC,6507778255,MN,Courteous and helpful office staff.,88.0,2016
MAYO CLINIC,6507778255,MN,Clinicians working together for your care.,79.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,"Getting timely care, appointments, and information.",57.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Between visit communication.,56.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Attention to patient medicine cost.,20.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,How well clinicians communicate.,85.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Patients' rating of clinicians.,85.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Health promotion and education.,69.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Courteous and helpful office staff.,79.0,2016
THE GENERAL HOSPITAL CORPORATION,6507803806,MA,Clinicians working together for your care.,78.0,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,"Getting timely care, appointments, and information.",72.0,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Between visit communication.,,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Attention to patient medicine cost.,,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,How well clinicians communicate.,94.0,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Patients' rating of clinicians.,,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Health promotion and education.,,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Courteous and helpful office staff.,,2016
"WHEATON FRANCISCAN MEDICAL GROUP-SUSSEX, INC.",6507877891,WI,Clinicians working together for your care.,,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,"Getting timely care, appointments, and information.",61.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,Between visit communication.,51.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,Attention to patient medicine cost.,30.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,How well clinicians communicate.,78.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,Patients' rating of clinicians.,79.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,Health promotion and education.,55.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,Courteous and helpful office staff.,82.0,2016
LEWIS GALE PHYSICIANS LLC,6507886231,VA,Clinicians working together for your care.,74.0,2016
"BW CARDIOLOGY, LLC",6608185749,AL,"Getting timely care, appointments, and information.",70.0,2016
"BW CARDIOLOGY, LLC",6608185749,AL,Between visit communication.,,2016
"BW CARDIOLOGY, LLC",6608185749,AL,Attention to patient medicine cost.,,2016
"BW CARDIOLOGY, LLC",6608185749,AL,How well clinicians communicate.,,2016
"BW CARDIOLOGY, LLC",6608185749,AL,Patients' rating of clinicians.,87.0,2016
"BW CARDIOLOGY, LLC",6608185749,AL,Health promotion and education.,,2016
"BW CARDIOLOGY, LLC",6608185749,AL,Courteous and helpful office staff.,,2016
"BW CARDIOLOGY, LLC",6608185749,AL,Clinicians working together for your care.,81.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,"Getting timely care, appointments, and information.",64.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,Between visit communication.,53.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,Attention to patient medicine cost.,26.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,How well clinicians communicate.,85.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,Patients' rating of clinicians.,82.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,Health promotion and education.,61.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,Courteous and helpful office staff.,84.0,2016
JOHN MUIR PHYSICIAN NETWORK,6608789813,CA,Clinicians working together for your care.,77.0,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,"Getting timely care, appointments, and information.",56.0,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Between visit communication.,,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Attention to patient medicine cost.,,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,How well clinicians communicate.,88.0,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Patients' rating of clinicians.,,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Health promotion and education.,,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Courteous and helpful office staff.,,2016
PIKEVILLE MEDICAL CENTER INC,6709790157,KY,Clinicians working together for your care.,73.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,"Getting timely care, appointments, and information.",65.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,Between visit communication.,61.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,Attention to patient medicine cost.,26.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,How well clinicians communicate.,82.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,Patients' rating of clinicians.,84.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,Health promotion and education.,61.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,Courteous and helpful office staff.,89.0,2016
AURORA MEDICAL GROUP INC,6709794258,WI,Clinicians working together for your care.,79.0,2016
STANFORD HEALTH CARE,6709797491,CA,"Getting timely care, appointments, and information.",61.0,2016
STANFORD HEALTH CARE,6709797491,CA,Between visit communication.,61.0,2016
STANFORD HEALTH CARE,6709797491,CA,Attention to patient medicine cost.,24.0,2016
STANFORD HEALTH CARE,6709797491,CA,How well clinicians communicate.,87.0,2016
STANFORD HEALTH CARE,6709797491,CA,Patients' rating of clinicians.,83.0,2016
STANFORD HEALTH CARE,6709797491,CA,Health promotion and education.,62.0,2016
STANFORD HEALTH CARE,6709797491,CA,Courteous and helpful office staff.,85.0,2016
STANFORD HEALTH CARE,6709797491,CA,Clinicians working together for your care.,81.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,"Getting timely care, appointments, and information.",62.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Between visit communication.,51.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Attention to patient medicine cost.,29.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,How well clinicians communicate.,87.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Patients' rating of clinicians.,83.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Health promotion and education.,64.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Courteous and helpful office staff.,81.0,2016
ST LUKE'S PHYSICIAN GROUP INC,6709798333,PA,Clinicians working together for your care.,72.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,"Getting timely care, appointments, and information.",,2016
SANFORD HEALTH NETWORK,6800707100,MN,Between visit communication.,72.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,Attention to patient medicine cost.,22.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,How well clinicians communicate.,79.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,Patients' rating of clinicians.,76.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,Health promotion and education.,61.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,Courteous and helpful office staff.,79.0,2016
SANFORD HEALTH NETWORK,6800707100,MN,Clinicians working together for your care.,77.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,"Getting timely care, appointments, and information.",54.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,Between visit communication.,66.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,Attention to patient medicine cost.,31.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,How well clinicians communicate.,80.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,Patients' rating of clinicians.,76.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,Health promotion and education.,66.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,Courteous and helpful office staff.,77.0,2016
BOULDER COMMUNITY HEALTH,6800707233,CO,Clinicians working together for your care.,71.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,"Getting timely care, appointments, and information.",64.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,Between visit communication.,61.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,Attention to patient medicine cost.,26.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,How well clinicians communicate.,83.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,Patients' rating of clinicians.,81.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,Health promotion and education.,66.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,Courteous and helpful office staff.,85.0,2016
MEDICAL CARE OF BOSTON MANAGEMENT CORPORATION,6800787714,MA,Clinicians working together for your care.,73.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,"Getting timely care, appointments, and information.",50.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Between visit communication.,50.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Attention to patient medicine cost.,25.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,How well clinicians communicate.,82.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Patients' rating of clinicians.,80.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Health promotion and education.,64.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Courteous and helpful office staff.,83.0,2016
UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,6800790221,FL,Clinicians working together for your care.,80.0,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,"Getting timely care, appointments, and information.",,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Between visit communication.,53.0,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Attention to patient medicine cost.,23.0,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,How well clinicians communicate.,,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Patients' rating of clinicians.,74.0,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Health promotion and education.,58.0,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Courteous and helpful office staff.,81.0,2016
PUBLIC HOSPITAL DIST NO 1 SKAGIT,6800793522,WA,Clinicians working together for your care.,67.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,"Getting timely care, appointments, and information.",71.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Between visit communication.,54.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Attention to patient medicine cost.,24.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,How well clinicians communicate.,88.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Patients' rating of clinicians.,87.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Health promotion and education.,65.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Courteous and helpful office staff.,83.0,2016
STAMFORD HEALTH MEDICAL GROUP INC,6901099746,CT,Clinicians working together for your care.,76.0,2016
KINGMAN HOSPITAL INC,6901791367,AZ,"Getting timely care, appointments, and information.",42.0,2016
KINGMAN HOSPITAL INC,6901791367,AZ,Between visit communication.,52.0,2016
KINGMAN HOSPITAL INC,6901791367,AZ,Attention to patient medicine cost.,20.0,2016
KINGMAN HOSPITAL INC,6901791367,AZ,How well clinicians communicate.,,2016
KINGMAN HOSPITAL INC,6901791367,AZ,Patients' rating of clinicians.,,2016
KINGMAN HOSPITAL INC,6901791367,AZ,Health promotion and education.,50.0,2016
KINGMAN HOSPITAL INC,6901791367,AZ,Courteous and helpful office staff.,68.0,2016
